10000,-19.415 
20000,-19.33 
30000,-19.305 
40000,-19.24 
50000,-19.17 
60000,-19.155 
70000,-19.17 
80000,-19.0 
90000,-19.115 
100000,-19.015 
110000,-18.89 
120000,-18.91 
130000,-18.945 
140000,-18.88 
150000,-18.97 
160000,-18.715 
170000,-18.775 
180000,-18.755 
190000,-18.66 
200000,-18.615 
210000,-18.755 
220000,-18.765 
230000,-18.725 
240000,-18.8 
250000,-18.66 
260000,-18.75 
270000,-18.815 
280000,-18.64 
290000,-18.685 
300000,-18.555 
310000,-18.785 
320000,-18.65 
330000,-18.605 
340000,-18.655 
350000,-18.435 
360000,-18.675 
370000,-18.635 
380000,-18.58 
390000,-18.525 
400000,-18.435 
410000,-18.555 
420000,-18.71 
430000,-18.4 
440000,-18.475 
450000,-18.425 
460000,-18.51 
470000,-18.51 
480000,-18.455 
490000,-18.29 
500000,-18.35 
510000,-18.305 
520000,-18.225 
530000,-18.415 
540000,-18.285 
550000,-18.415 
560000,-18.295 
570000,-18.21 
580000,-18.38 
590000,-18.285 
600000,-18.225 
610000,-18.06 
620000,-18.02 
630000,-18.19 
640000,-18.065 
650000,-18.33 
660000,-17.85 
670000,-18.075 
680000,-18.075 
690000,-17.92 
700000,-17.685 
710000,-17.93 
720000,-17.775 
730000,-17.995 
740000,-17.72 
750000,-17.74 
760000,-17.785 
770000,-17.635 
780000,-17.675 
790000,-17.695 
800000,-17.745 
810000,-17.610000000000003 
820000,-17.78 
830000,-17.590000000000003 
840000,-17.605000000000004 
850000,-17.395000000000003 
860000,-17.525000000000002 
870000,-17.560000000000002 
880000,-17.585 
890000,-17.555 
900000,-17.400000000000002 
910000,-17.455000000000005 
920000,-17.510000000000005 
930000,-17.56 
940000,-17.4 
950000,-17.245 
960000,-17.440000000000005 
970000,-17.365000000000006 
980000,-17.455000000000005 
990000,-17.39 
1000000,-17.450000000000003 
1010000,-17.385 
1020000,-17.395000000000003 
1030000,-17.190000000000005 
1040000,-17.255000000000003 
1050000,-17.335 
1060000,-17.135000000000005 
1070000,-17.155000000000005 
1080000,-17.280000000000005 
1090000,-17.245000000000005 
1100000,-17.220000000000006 
1110000,-17.275000000000006 
1120000,-17.190000000000005 
1130000,-17.175000000000004 
1140000,-17.140000000000004 
1150000,-17.305000000000003 
1160000,-17.245000000000005 
1170000,-17.300000000000004 
1180000,-17.325000000000003 
1190000,-17.145000000000003 
1200000,-17.235000000000003 
1210000,-17.120000000000005 
1220000,-17.130000000000006 
1230000,-16.970000000000006 
1240000,-17.020000000000003 
1250000,-17.115000000000006 
1260000,-17.150000000000006 
1270000,-16.995000000000005 
1280000,-16.985000000000003 
1290000,-17.120000000000005 
1300000,-17.005000000000006 
1310000,-17.100000000000005 
1320000,-17.195000000000004 
1330000,-16.985000000000003 
1340000,-17.105000000000004 
1350000,-16.785000000000004 
1360000,-17.005000000000006 
1370000,-16.870000000000005 
1380000,-17.085000000000004 
1390000,-16.890000000000004 
1400000,-16.820000000000004 
1410000,-17.080000000000005 
1420000,-17.085000000000004 
1430000,-16.935000000000006 
1440000,-16.990000000000006 
