20000,3.5199999809265137 
20200,3.680000066757202 
30000,5.199999809265137 
40000,5.519999980926514 
50000,9.619999885559082 
60000,12.979999542236328 
70000,18.079999923706055 
80000,28.299999237060547 
90000,37.900001525878906 
100000,49.7599983215332 
110000,57.36000061035156 
120000,71.22000122070312 
130000,84.0 
140000,86.76000213623047 
150000,100.62000274658203 
160000,115.33999633789062 
170000,132.36000061035156 
180000,134.39999389648438 
190000,127.80000305175781 
200000,134.75999450683594 
210000,137.3800048828125 
220000,139.72000122070312 
230000,139.63999938964844 
240000,138.8000030517578 
250000,146.8000030517578 
260000,155.0800018310547 
270000,150.89999389648438 
280000,156.33999633789062 
290000,168.63999938964844 
300000,175.55999755859375 
310000,176.6999969482422 
320000,172.47999572753906 
330000,171.9600067138672 
340000,164.24000549316406 
350000,161.63999938964844 
360000,167.97999572753906 
370000,161.13999938964844 
380000,163.63999938964844 
390000,173.86000061035156 
400000,174.60000610351562 
410000,172.9199981689453 
420000,168.0399932861328 
430000,168.44000244140625 
440000,170.0399932861328 
450000,172.24000549316406 
460000,166.77999877929688 
470000,160.8800048828125 
480000,167.4199981689453 
490000,172.4600067138672 
500000,169.24000549316406 
510000,165.44000244140625 
520000,174.10000610351562 
530000,174.67999267578125 
540000,172.39999389648438 
550000,180.77999877929688 
560000,168.5 
570000,160.24000549316406 
580000,166.22000122070312 
590000,165.5399932861328 
600000,167.27999877929688 
610000,173.3000030517578 
620000,174.36000061035156 
630000,166.82000732421875 
640000,160.0399932861328 
650000,164.5 
660000,178.32000732421875 
670000,180.33999633789062 
680000,173.89999389648438 
690000,177.5 
700000,181.9199981689453 
710000,174.89999389648438 
720000,171.33999633789062 
730000,169.72000122070312 
740000,168.86000061035156 
750000,177.0399932861328 
760000,173.77999877929688 
770000,161.0399932861328 
780000,161.4600067138672 
790000,166.9600067138672 
800000,170.47999572753906 
810000,170.52000427246094 
820000,164.33999633789062 
830000,163.0 
840000,167.10000610351562 
850000,168.5 
860000,162.44000244140625 
870000,159.5800018310547 
880000,160.6199951171875 
890000,163.24000549316406 
900000,166.8000030517578 
910000,167.1199951171875 
920000,161.24000549316406 
930000,159.39999389648438 
940000,166.6999969482422 
950000,163.6999969482422 
960000,164.72000122070312 
970000,173.94000244140625 
980000,179.89999389648438 
990000,176.6999969482422 
1000000,170.9600067138672 
1010000,176.44000244140625 
1020000,171.97999572753906 
1030000,165.4600067138672 
1040000,170.5800018310547 
1050000,164.86000061035156 
1060000,155.32000732421875 
1070000,160.52000427246094 
1080000,163.82000732421875 
1090000,174.82000732421875 
1100000,180.67999267578125 
1110000,173.5 
1120000,175.5 
1130000,179.55999755859375 
1140000,181.16000366210938 
1150000,174.5 
1160000,171.17999267578125 
1170000,169.05999755859375 
1180000,168.36000061035156 
1190000,163.3000030517578 
1200000,156.60000610351562 
1210000,167.8000030517578 
1220000,174.1199951171875 
1230000,178.74000549316406 
1240000,184.05999755859375 
1250000,180.36000061035156 
1260000,176.5399932861328 
1270000,174.16000366210938 
1280000,171.83999633789062 
1290000,172.32000732421875 
1300000,167.74000549316406 
1310000,168.94000244140625 
1320000,177.9199981689453 
1330000,179.4199981689453 
1340000,165.60000610351562 
1350000,162.3000030517578 
1360000,175.66000366210938 
1370000,181.4199981689453 
1380000,178.74000549316406 
1390000,171.9600067138672 
1400000,176.5 
1410000,178.16000366210938 
1420000,178.33999633789062 
1430000,180.5800018310547 
1440000,180.1199951171875 
1450000,180.9199981689453 
1460000,184.63999938964844 
1470000,186.77999877929688 
1480000,188.47999572753906 
1490000,193.83999633789062 
1500000,193.1999969482422 
1510000,196.25999450683594 
1520000,200.24000549316406 
1530000,193.25999450683594 
1540000,191.17999267578125 
1550000,200.8800048828125 
1560000,193.72000122070312 
1570000,186.67999267578125 
1580000,191.32000732421875 
1590000,200.02000427246094 
1600000,214.16000366210938 
1610000,203.55999755859375 
1620000,198.5399932861328 
1630000,203.5800018310547 
1640000,200.66000366210938 
1650000,207.44000244140625 
1660000,215.36000061035156 
1670000,211.17999267578125 
1680000,203.75999450683594 
1690000,205.32000732421875 
1700000,205.55999755859375 
1710000,212.52000427246094 
1720000,220.13999938964844 
1730000,215.36000061035156 
1740000,207.17999267578125 
1750000,209.8800048828125 
1760000,208.89999389648438 
1770000,201.97999572753906 
1780000,202.33999633789062 
1790000,200.1999969482422 
1800000,208.9199981689453 
1810000,210.86000061035156 
1820000,208.02000427246094 
1830000,221.0399932861328 
1840000,220.55999755859375 
1850000,221.66000366210938 
1860000,224.97999572753906 
1870000,218.3800048828125 
1880000,217.36000061035156 
1890000,213.6199951171875 
1900000,212.44000244140625 
1910000,219.97999572753906 
1920000,229.75999450683594 
1930000,225.47999572753906 
1940000,211.33999633789062 
1950000,220.5399932861328 
1960000,224.13999938964844 
1970000,225.1999969482422 
1980000,235.72000122070312 
1990000,224.13999938964844 
2000000,222.8800048828125 
2010000,221.47999572753906 
2020000,216.39999389648438 
2030000,227.39999389648438 
2040000,231.63999938964844 
2050000,229.32000732421875 
2060000,235.05999755859375 
2070000,234.8000030517578 
2080000,228.0399932861328 
2090000,221.8000030517578 
2100000,216.8000030517578 
2110000,215.22000122070312 
2120000,214.66000366210938 
2130000,228.44000244140625 
2140000,236.5800018310547 
2150000,223.22000122070312 
2160000,210.72000122070312 
2170000,215.74000549316406 
2180000,226.0 
2190000,232.5399932861328 
2200000,236.47999572753906 
2210000,229.63999938964844 
2220000,236.16000366210938 
2230000,245.36000061035156 
2240000,232.32000732421875 
2250000,226.83999633789062 
2260000,236.24000549316406 
2270000,246.5 
2280000,242.4199981689453 
2290000,237.94000244140625 
2300000,238.22000122070312 
2310000,231.52000427246094 
2320000,237.75999450683594 
2330000,234.05999755859375 
2340000,232.86000061035156 
2350000,242.16000366210938 
2360000,241.0 
2370000,238.5 
2380000,242.27999877929688 
2390000,251.52000427246094 
2400000,247.1999969482422 
2410000,240.6199951171875 
2420000,248.0399932861328 
2430000,245.94000244140625 
2440000,245.52000427246094 
2450000,254.89999389648438 
2460000,252.67999267578125 
2470000,248.60000610351562 
2480000,244.82000732421875 
2490000,252.9199981689453 
2500000,251.86000061035156 
2510000,249.3000030517578 
2520000,248.8800048828125 
2530000,245.3000030517578 
2540000,257.17999267578125 
2550000,265.9800109863281 
2560000,259.3399963378906 
2570000,253.67999267578125 
